UDI,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,y
264,M,298.0,308.1,1587,32.3,30,0
3562,L,301.7,310.6,1486,38.5,78,0
4128,H,302.0,310.6,1438,43.2,12,0
1520,M,298.2,308.9,1512,38.5,28,0
8490,L,298.4,309.4,1461,46.3,121,0
4385,L,301.8,309.6,1443,42.7,231,0
5205,L,303.7,312.7,1989,22.4,166,0
2228,L,299.5,308.8,1965,20.4,164,0
5738,L,302.3,311.8,1574,42.8,215,0
3939,L,302.5,311.5,1603,32.4,194,0
9174,H,297.8,308.9,1650,32.2,195,0
4463,L,302.7,310.5,1263,67.8,197,1
4471,L,302.7,310.6,1564,34.3,0,0
7555,M,300.3,311.4,1371,50.2,109,0
5806,M,301.4,310.9,1557,39.3,174,0
4515,L,302.4,310.3,1479,36.2,115,0
1611,L,297.8,307.8,1573,37.9,33,0
1029,L,296.3,307.4,1472,39.9,51,0
4830,L,303.4,311.9,1491,38.2,26,0
263,M,298.1,308.2,1736,26.8,27,0
5507,L,302.9,312.2,1677,30.5,46,0
8854,L,297.7,308.9,1458,41.1,14,0
921,M,295.5,305.9,1518,44.1,194,0
8618,L,297.6,308.6,1529,45.3,15,0
7028,L,300.6,310.6,1508,34.8,62,0
6503,L,300.9,310.0,2595,13.7,207,0
8792,M,297.4,308.5,1412,45.5,49,0
5872,L,301.5,311.1,1469,49.5,107,0
6971,L,300.7,311.0,1436,44.9,119,0
6586,M,301.5,310.5,1600,32.8,205,0
3329,L,301.6,310.6,1418,43.9,129,0
5579,L,302.5,312.2,1574,38.7,30,0
1014,M,296.1,307.2,1619,29.7,17,0
5766,L,301.7,311.3,1708,30.5,77,0
8325,M,298.7,309.5,1394,46.0,113,0
9004,L,297.1,307.9,1342,49.1,179,0
6694,M,301.8,311.0,1756,26.7,33,0
9504,M,299.2,310.3,1551,44.8,18,0
288,L,298.2,308.3,1805,31.6,96,0
8588,M,297.4,307.9,1627,34.3,166,0
5606,L,302.9,312.2,1510,41.4,94,0
5716,H,302.2,311.9,1597,35.8,160,0
5350,M,303.3,312.7,1642,33.6,104,0
7658,L,300.5,311.6,1661,30.0,158,0
568,M,297.7,309.7,1680,30.2,168,0
5189,L,304.0,313.2,1632,30.6,121,0
7967,L,301.0,312.2,1602,35.9,67,0
9538,M,299.3,310.6,1457,42.1,104,0
7911,M,300.8,312.2,1664,25.7,150,0
9716,L,299.1,310.1,1373,55.6,108,0
4677,L,303.4,311.5,1879,21.3,78,0
5424,L,302.6,312.3,1647,31.8,52,0
3759,M,302.2,311.0,1476,47.4,161,0
8888,L,297.8,308.9,1530,37.6,106,0
3587,L,301.8,310.5,1593,34.9,139,0
6787,L,301.2,310.6,1409,50.9,66,0
8680,L,297.3,308.5,1456,54.2,179,0
3174,L,300.3,309.6,1624,32.6,175,0
5233,L,303.6,312.9,1381,57.8,27,0
7568,M,300.2,311.0,2370,14.7,144,0
525,L,297.4,309.4,1620,35.4,51,0
1699,L,297.9,307.6,1481,38.0,40,0
5983,L,300.7,310.8,1486,37.1,186,0
5063,L,304.0,312.9,1313,53.9,202,0
8197,L,299.4,310.8,1622,33.6,217,0
1872,L,298.3,308.1,1840,21.5,88,0
9830,M,298.4,309.4,1429,41.8,203,0
8595,L,297.4,308.0,1356,51.9,184,0
2651,L,299.9,309.6,1280,59.3,163,0
6034,L,300.6,310.9,1471,37.9,86,0
4798,L,303.5,312.5,1380,46.1,166,0
3496,M,301.9,311.0,1384,47.4,121,0
4936,L,303.4,312.3,1479,42.8,92,0
3514,M,301.9,311.1,1417,52.5,171,0
2378,M,299.2,308.3,1582,45.5,107,0
4445,L,302.4,310.2,2224,16.0,154,0
7612,L,300.5,311.4,1611,32.7,44,0
923,M,295.5,305.9,1380,52.4,202,0
8025,L,300.9,312.0,1493,38.7,217,0
6420,H,300.3,309.9,1394,46.7,210,1
9024,L,297.4,308.3,1706,30.9,9,0
5913,M,300.7,310.3,1659,29.8,6,0
5005,L,303.7,312.8,1364,46.3,44,0
4075,L,302.0,310.7,1453,42.7,92,0
3406,M,301.3,310.4,1635,32.5,110,0
592,H,297.5,309.3,1525,41.7,235,0
6267,L,300.8,310.4,1368,46.8,21,0
575,M,297.9,310.0,1439,41.7,185,0
4178,L,302.5,310.9,1477,39.2,144,0
8818,H,297.3,308.6,1376,53.5,112,0
2899,M,300.6,309.5,1550,40.2,96,0
5394,L,302.8,312.3,1473,42.6,232,0
1042,L,296.6,307.6,1809,25.1,86,0
2918,L,300.6,309.5,1516,39.0,142,0
5084,L,304.1,313.1,1327,54.1,57,0
2696,L,300.0,309.5,1869,22.7,49,0
1035,M,296.3,307.4,1958,19.1,67,0
3394,L,301.5,310.6,1490,48.1,81,0
9360,M,298.1,308.7,1581,47.4,51,0
194,H,298.2,308.4,1678,34.6,81,0
8196,L,299.4,310.8,1376,53.9,215,1
3219,L,300.6,309.6,1426,53.6,66,0
5326,L,303.5,312.7,1694,27.3,40,0
3370,L,301.5,310.9,2760,8.0,15,1
652,L,297.6,309.1,1503,38.9,157,0
43,M,298.8,309.1,1368,49.1,117,0
6350,L,300.1,309.8,1506,35.2,21,0
294,H,298.1,308.5,1392,44.8,111,0
5061,L,304.0,312.8,1542,42.7,198,0
416,L,297.5,308.4,1511,42.8,209,0
4638,M,303.1,311.3,1847,24.7,212,0
2700,L,299.9,309.4,1363,60.9,57,0
3782,L,302.3,310.8,1465,43.8,7,0
608,M,298.0,309.9,1565,33.9,40,0
5129,L,304.2,313.4,1434,42.5,175,0
6728,L,301.5,310.8,1785,25.5,120,0
1296,L,298.7,309.8,1402,54.3,128,0
6050,M,300.9,311.0,1567,34.3,130,0
4476,L,302.7,310.5,1351,41.8,10,1
4303,L,301.7,310.1,2695,12.6,10,0
213,H,298.4,308.7,1344,52.9,130,0
8679,L,297.3,308.5,1514,44.5,177,0
1711,L,298.2,307.8,1530,35.9,68,0
4264,L,302.6,311.0,1620,36.2,139,0
3112,L,300.0,309.2,1759,27.9,5,0
4375,L,302.0,309.7,1551,34.8,207,0
6203,L,301.0,310.9,1296,54.9,69,0
5959,L,300.6,310.8,1533,38.5,117,0
5629,L,302.7,312.1,1688,32.0,155,0
433,M,297.6,308.5,1466,39.7,34,0
2533,L,298.9,308.7,1389,44.9,69,0
2271,L,299.3,308.6,1437,48.1,67,0
2189,L,299.7,309.3,1420,44.1,60,0
9996,M,298.8,308.4,1604,29.5,14,0
9544,M,299.5,310.9,1378,48.7,119,0
1740,H,298.5,307.9,1260,54.2,141,0
4719,L,303.3,311.6,1337,56.8,187,1
8364,L,298.8,309.7,1582,45.0,11,0
2571,L,299.6,309.2,1713,26.5,167,0
1402,H,298.9,310.2,1532,37.7,166,0
7884,H,300.7,312.3,1446,45.4,86,0
7120,L,301.0,310.5,1378,44.4,83,0
6142,L,300.8,310.8,1486,45.7,146,0
4528,M,302.4,310.5,1372,45.7,144,1
2328,M,299.3,308.7,1420,50.3,208,0
4451,L,302.5,310.3,1551,37.3,168,0
507,L,297.6,309.3,1543,34.3,8,0
4409,L,302.4,310.1,2009,18.9,59,0
1258,L,297.5,308.9,1466,43.0,15,0
7516,M,300.4,311.9,1335,58.3,9,0
4750,L,303.2,311.2,1404,50.9,31,0
7398,L,299.7,310.6,1737,26.1,144,0
511,L,297.5,309.3,1564,37.5,20,0
4668,H,303.3,311.4,1651,30.6,50,0
2748,L,299.7,309.2,1616,31.6,175,0
9485,L,298.9,309.6,1663,33.7,195,0
4950,M,303.8,312.7,1555,33.4,128,0
4426,L,302.5,310.2,1547,36.9,103,0
8797,L,297.2,308.3,1796,23.8,61,0
1093,M,296.9,307.6,1685,32.0,10,0
4092,M,302.0,310.4,1595,32.9,135,0
3645,L,302.2,311.5,1548,32.4,81,0
4544,M,302.6,310.5,1542,39.9,184,0
6817,L,300.9,310.7,1477,43.2,143,0
2417,L,299.0,308.4,1571,38.6,5,0
9056,H,297.3,308.4,1864,23.1,90,0
8615,L,297.5,308.5,1691,33.1,9,0
4548,M,302.5,310.4,1451,53.6,194,0
109,H,298.9,308.8,1621,32.7,75,0
5967,L,300.4,310.8,1396,49.3,142,0
2820,L,300.2,309.5,1356,51.1,133,0
1943,L,298.1,308.0,1456,42.4,59,0
323,L,297.8,308.5,1448,40.0,192,0
6577,L,301.5,310.5,1644,34.9,186,0
2650,M,299.9,309.5,1582,38.2,160,0
2154,H,299.3,308.8,1397,45.4,191,0
3047,M,300.2,309.4,1501,40.0,48,0
2347,L,299.2,308.4,1402,47.7,24,0
7424,L,300.0,311.3,1407,47.3,208,0
6731,M,301.6,311.0,1431,42.3,129,0
3732,M,302.2,311.2,1377,43.0,91,0
8402,H,298.5,309.4,1671,31.8,108,0
9365,L,297.9,308.5,1683,28.5,63,0
4381,L,301.9,309.6,1410,49.0,223,0
4646,L,303.3,311.4,1732,25.6,232,0
6089,L,300.9,310.8,1476,39.0,10,0
3137,L,300.4,309.9,1435,54.8,70,0
8071,M,300.5,312.0,1867,23.0,103,0
4933,L,303.3,312.1,1418,44.7,83,0
5391,H,302.8,312.3,1483,47.2,223,0
9302,M,298.1,308.9,1459,50.3,115,0
6131,L,301.0,310.9,1473,44.2,116,0
3945,L,302.2,311.2,1381,49.4,207,0
2671,L,299.8,309.4,1467,46.2,219,0
7289,M,300.2,310.6,1983,20.8,83,0
5470,M,302.7,312.2,1439,42.5,164,0
5794,L,301.8,311.3,1471,44.2,148,0
7558,M,300.4,311.5,1750,27.3,116,0
8551,L,298.3,309.2,1456,45.5,75,0
7013,L,300.4,310.4,1298,61.4,19,0
9619,L,299.0,310.1,1447,42.8,104,0
7849,H,300.2,311.6,1547,37.7,217,0
627,L,298.4,310.1,1533,35.2,92,0
4637,L,303.0,311.3,1466,43.0,210,0
2124,L,299.3,309.0,1491,38.4,115,0
7451,L,300.3,311.8,1451,41.0,55,0
1004,L,296.2,307.1,1444,46.7,194,0
7052,L,300.6,310.4,1556,37.7,122,0
6213,L,300.8,310.6,1402,53.7,93,0
6450,L,300.6,310.2,1519,44.6,69,0
1171,M,297.1,308.1,1823,24.3,219,0
8867,H,297.9,308.9,1416,39.6,45,0
9788,H,298.6,309.5,1420,50.4,82,0
2067,L,299.7,309.6,1512,36.2,172,0
6124,L,300.9,310.9,1477,41.5,100,0
5552,H,302.4,311.9,1366,47.3,162,0
4309,H,301.4,309.9,1460,47.2,22,0
4461,L,302.6,310.5,1596,32.8,193,0
737,L,296.9,308.3,1555,38.2,175,0
7471,L,300.4,311.6,1332,54.6,111,0
8666,L,297.6,308.7,1365,50.6,143,0
8160,H,299.6,310.9,1679,31.2,120,0
8074,L,300.5,312.0,1558,36.7,113,0
7177,L,300.1,310.1,1650,31.6,19,0
1202,L,296.9,308.0,1658,41.0,74,0
9925,M,298.5,308.6,1384,54.4,44,0
5317,M,303.6,312.8,1689,33.1,16,0
7081,L,300.7,310.4,1543,47.3,203,0
8783,L,297.5,308.7,1456,44.7,29,0
7372,L,299.6,310.2,1512,44.0,79,0
7605,L,300.4,311.3,1639,34.6,24,0
757,L,296.8,308.0,1584,40.4,227,0
7095,L,300.6,310.2,1447,45.9,17,0
5591,M,302.5,311.9,1340,59.4,60,0
8409,M,298.5,309.6,1572,33.0,127,0
813,L,296.8,307.6,1338,44.4,128,0
5478,L,302.7,312.1,1763,26.5,184,0
3054,H,300.2,309.3,1506,35.6,63,0
4818,L,303.5,312.1,1674,30.8,0,0
7033,L,300.7,310.9,1723,31.0,73,0
7456,M,300.2,311.7,1597,39.5,68,0
1172,H,297.0,308.1,1517,41.4,222,0
5568,M,302.5,312.0,1445,54.8,0,0
5854,L,301.2,311.0,1567,35.1,64,0
5465,M,302.9,312.4,1659,33.1,152,0
1069,L,296.8,307.8,1394,47.7,155,0
3342,H,301.4,310.7,1329,52.0,160,0
4779,H,303.6,312.2,1371,54.6,112,1
6878,M,300.8,311.2,1488,40.1,87,0
5264,L,303.5,312.8,1877,22.3,96,0
7809,L,299.9,311.4,1627,36.7,118,0
182,H,298.2,308.3,1824,24.2,49,0
9744,L,298.9,310.2,1562,42.5,179,0
111,L,298.8,308.6,1872,22.5,82,0
3693,L,302.1,311.3,1758,24.4,200,0
3152,L,300.5,309.8,1428,43.8,119,0
7178,L,300.2,310.2,1415,49.6,21,0
3687,L,302.0,311.1,1406,50.5,187,0
7367,H,299.6,310.1,1531,36.8,62,0
3855,L,302.4,311.0,1338,67.6,194,1
7183,L,300.3,310.3,2158,16.8,32,0
4543,M,302.5,310.4,1581,32.7,181,0
4689,L,303.5,311.6,1577,38.1,112,0
7588,L,300.4,311.1,1405,54.1,193,0
2090,L,299.5,309.3,1941,22.5,18,0
1835,L,297.8,307.2,1498,38.1,188,0
1712,L,298.2,307.8,1355,51.3,70,0
33,L,299.0,309.4,1419,48.3,91,0
8122,L,300.2,311.6,1827,27.0,22,0
5936,L,300.5,310.5,1646,34.5,63,0
9317,H,298.5,309.4,1417,41.2,155,0
4250,L,302.5,310.9,1330,56.9,97,1
6200,L,300.9,310.9,1497,43.2,62,0
7519,L,300.2,311.5,1500,40.8,17,0
3275,L,301.3,310.0,1665,31.4,0,0
6726,M,301.5,310.7,1359,47.1,115,0
9412,L,298.0,308.5,1404,46.6,201,0
2494,M,299.0,308.8,1418,45.7,204,0
2431,M,298.9,308.2,1335,47.8,40,0
6382,L,300.2,309.7,1771,27.1,104,0
1180,L,297.3,308.4,1441,43.4,14,0
6112,M,300.7,310.8,1486,41.2,71,0
1209,L,297.0,308.1,1489,44.1,96,0
5723,L,302.2,311.7,1488,44.6,178,0
9146,L,297.6,308.5,1574,37.1,121,0
3906,M,302.2,311.2,1561,34.9,106,0
5002,M,303.6,312.7,2174,17.6,37,0
7789,M,300.2,311.5,1547,40.9,66,0
9560,L,299.5,310.9,1496,38.5,162,0
4190,L,302.4,310.9,1560,31.8,172,0
5973,L,300.5,310.8,1445,46.6,155,0
5401,L,302.7,312.4,1477,46.3,251,1
586,L,297.6,309.5,2001,20.5,220,0
5990,L,300.7,310.7,1507,46.1,209,0
6844,L,301.3,311.3,1509,42.5,213,0
6413,L,300.4,310.0,1423,44.2,189,0
4120,L,302.1,310.7,1325,45.1,208,1
9884,H,298.7,309.6,1654,34.3,136,0
857,L,296.1,307.1,1898,22.7,20,0
7069,L,300.8,310.7,1461,42.8,173,0
6343,M,300.3,309.8,1444,42.0,3,0
9165,L,297.6,308.6,2384,14.4,171,0
6443,L,300.7,310.2,1348,54.8,50,0
8446,M,298.6,310.0,1541,36.9,12,0
8088,L,300.1,311.4,1446,40.6,147,0
1951,M,298.0,307.9,1479,47.6,76,0
2183,M,299.5,309.2,1314,61.8,45,0
7350,L,299.7,310.2,1633,36.5,24,0
6196,L,300.9,310.8,1729,30.2,53,0
1281,H,298.3,309.5,1521,37.1,84,0
4072,L,301.9,310.6,1331,68.6,85,1
9535,L,299.3,310.6,1443,45.7,97,0
8153,L,299.5,310.7,1438,45.7,106,0
5976,H,300.5,310.7,1654,28.6,161,0
1019,L,296.3,307.2,1291,58.6,29,0
2570,H,299.5,309.2,1872,22.6,162,0
1505,L,298.0,308.7,1506,47.0,208,0
198,M,298.4,308.6,1527,40.9,96,0
5544,L,302.4,311.8,1255,59.0,138,0
7744,L,300.5,311.9,1710,28.4,158,0
7346,L,299.6,310.2,1381,60.5,13,0
1958,H,297.9,307.7,1618,35.9,92,0
5115,M,304.2,313.8,1481,44.9,136,0
2298,L,299.3,308.7,1802,26.0,130,0
4321,L,301.7,310.3,1397,44.6,57,0
2964,M,300.7,309.6,1439,43.0,61,0
5512,L,302.8,312.1,1958,20.3,56,0
6110,M,300.8,310.9,1514,38.7,66,0
1463,L,298.9,310.2,1706,27.6,103,0
9804,L,298.4,309.2,1692,29.8,137,0
4579,L,303.0,311.2,1641,32.6,63,0
9318,L,298.5,309.5,1480,38.1,160,0
1101,H,296.8,307.5,1695,30.0,33,0
261,M,298.2,308.3,1522,49.1,22,0
9497,M,299.2,310.0,1349,50.4,226,0
3566,M,301.8,310.7,1420,52.0,88,0
1969,L,298.0,307.6,1281,50.8,122,0
5483,L,302.6,312.1,1782,26.8,198,0
93,M,298.9,308.9,1727,27.1,37,0
1448,M,299.0,310.3,1662,33.6,67,0
106,L,298.8,308.7,1591,31.1,68,0
6219,H,301.0,310.6,1366,50.6,106,0
1374,M,298.8,310.3,1366,59.0,94,0
2630,L,300.0,309.7,1586,37.8,103,0
4532,L,302.5,310.5,1520,41.2,154,0
1043,L,296.6,307.6,1542,37.4,88,0
2858,M,300.4,309.2,1528,37.2,228,0
2562,L,299.4,309.2,1607,31.7,145,0
3552,L,301.9,310.9,1799,24.2,54,0
1006,L,296.2,307.2,1382,52.0,201,0
4189,M,302.3,310.8,1611,31.8,169,0
7727,M,300.8,311.9,1761,29.0,113,0
2338,L,299.2,308.4,1877,23.9,4,0
4052,L,301.8,310.8,1383,46.4,37,0
2302,M,299.2,308.6,1586,35.7,138,0
8579,L,297.5,308.2,1489,40.7,141,0
3362,L,301.5,310.6,1519,40.7,208,0
8909,L,297.2,308.5,1518,44.3,163,0
2107,L,299.4,309.1,1645,28.6,57,0
3605,L,301.8,310.8,1557,33.3,190,0
3307,L,301.4,310.5,1432,54.3,81,0
12,H,298.6,309.1,1423,44.3,29,0
5228,L,303.9,313.1,1440,41.1,12,0
1270,L,298.1,309.5,1467,41.8,48,0
3,L,298.1,308.5,1498,49.4,5,0
2325,L,299.3,308.8,1636,29.9,201,0
2743,L,299.6,309.1,1369,51.4,164,0
3530,L,301.9,310.9,1567,39.0,214,1
124,L,298.9,308.7,1546,43.4,114,0
3876,L,302.6,311.8,1427,50.1,21,0
2916,L,300.5,309.5,1255,62.1,138,0
4444,L,302.5,310.3,1405,57.4,152,0
2056,L,299.6,309.4,1643,32.9,145,0
1000,L,296.3,307.1,1560,33.2,186,0
7848,L,300.2,311.6,1322,50.9,215,0
512,L,297.5,309.3,1479,39.4,22,0
7158,L,300.2,310.0,1486,40.1,182,0
7923,L,300.7,311.9,1462,39.7,181,0
186,L,298.2,308.2,1446,38.2,61,0
6008,M,300.7,310.6,1349,54.5,19,0
5331,L,303.6,312.9,1588,31.9,53,0
9789,M,298.5,309.5,1535,39.8,87,0
1877,L,298.3,308.0,1242,62.0,98,0
664,L,297.5,308.9,1469,44.0,185,0
5385,M,302.9,312.4,1421,46.0,206,0
9650,H,299.1,310.0,1657,33.1,187,0
1234,M,297.2,308.5,1364,55.6,163,0
7871,M,300.6,312.1,1293,52.3,49,0
1620,L,297.9,307.7,1590,34.6,57,0
3643,L,302.3,311.6,1309,57.6,77,0
5434,L,302.9,312.5,1550,45.5,72,0
3345,L,301.4,310.7,1706,27.9,170,0
7049,L,300.6,310.4,2007,19.8,116,0
4386,L,301.8,309.7,1442,45.3,233,1
3872,M,302.7,311.8,1728,30.0,12,0
5849,L,301.4,311.3,2323,15.9,50,0
5661,L,302.2,311.4,1477,41.7,15,0
1671,L,298.2,307.8,1528,31.1,194,0
8716,L,297.1,308.6,1442,37.1,59,0
8737,L,297.3,308.7,1491,40.2,112,0
8087,L,300.2,311.4,1463,37.5,145,0
2155,M,299.3,308.9,1767,24.8,196,0
2825,M,300.3,309.5,1448,42.4,145,0
899,L,295.6,306.2,1446,49.9,133,0
1279,L,298.2,309.4,1398,52.9,79,0
5805,L,301.5,310.9,1365,46.5,172,0
8857,M,297.7,308.9,1327,63.7,21,0
4427,L,302.6,310.3,1479,40.4,105,0
5618,L,303.1,312.4,1404,61.5,127,1
3887,L,302.4,311.3,1392,50.5,51,0
6544,L,301.4,310.8,1698,29.6,99,0
5367,H,303.1,312.6,1404,40.6,152,0
7315,L,299.9,310.3,1268,53.3,146,0
5126,M,304.3,313.5,1416,48.1,167,0
5930,L,300.3,310.2,1471,45.2,48,0
383,L,297.5,308.5,1335,48.0,131,0
8589,L,297.3,307.8,1385,44.4,169,0
9726,M,298.7,309.7,1629,27.9,136,0
4166,M,302.2,310.5,1507,40.4,111,0
6517,H,301.1,310.0,1470,40.1,23,0
3474,M,301.8,310.8,1691,33.4,62,0
5732,L,302.2,311.6,1872,20.4,202,0
7855,L,300.3,311.8,1551,37.2,9,0
5298,L,303.7,313.1,1406,48.6,183,0
5067,L,304.1,313.1,1550,30.9,9,0
3515,H,301.9,311.0,1430,49.8,174,0
5287,L,303.8,313.1,1422,42.4,152,0
9066,H,297.2,308.4,2182,17.3,119,0
8487,M,298.5,309.5,1501,40.2,114,0
9438,M,298.1,308.7,1527,43.0,56,0
6665,L,301.3,310.4,1538,38.4,195,0
6627,L,301.6,310.6,1613,42.5,97,0
7334,M,299.9,310.4,1367,53.3,201,0
7534,L,300.0,311.2,1504,37.9,58,0
4157,M,302.0,310.5,1823,25.1,87,0
8190,L,299.7,311.0,1983,21.0,201,0
1613,M,297.9,307.9,1540,39.8,38,0
5414,H,302.7,312.5,1527,36.4,26,0
2468,M,298.9,308.6,1574,33.5,128,0
2502,M,299.1,308.9,1476,42.7,225,0
3359,L,301.5,310.6,1522,36.6,202,0
8395,M,298.6,309.5,1566,38.1,89,0
4882,M,303.8,312.6,1406,47.1,162,0
9934,L,298.3,308.3,1597,32.4,69,0
5501,L,302.7,312.1,1601,35.2,31,0
2901,L,300.5,309.3,1574,33.5,101,0
9089,M,297.1,307.9,1662,26.9,183,0
8344,H,298.8,309.8,1437,48.2,164,0
3161,M,300.4,309.7,1367,51.2,143,0
1494,L,298.0,308.8,1496,44.9,179,0
7274,M,300.2,310.3,1704,29.2,42,0
859,M,296.2,307.0,1516,37.6,25,0
6397,L,300.0,309.6,1526,46.4,150,0
7466,M,300.1,311.4,1390,52.1,94,0
9523,M,299.0,310.2,1657,32.3,64,0
2992,M,300.5,309.7,1341,50.9,137,0
8924,M,297.0,308.1,1363,45.3,196,0
5961,L,300.5,310.7,1606,33.5,121,0
5292,L,303.8,313.3,1406,52.1,166,0
6028,M,300.7,311.0,1413,44.3,72,0
9588,M,299.3,310.5,1462,40.5,24,0
6375,L,300.0,309.5,1506,38.8,87,0
4834,L,303.4,311.9,1377,41.6,34,1
9085,L,297.2,307.9,1326,75.4,172,1
9465,L,298.6,309.4,1440,48.2,136,0
5511,L,302.8,312.1,1418,51.4,54,0
8972,L,296.9,307.6,1514,35.7,100,0
1442,L,298.8,309.9,1550,38.8,53,0
7655,M,300.3,311.5,1540,41.5,151,0
611,L,298.1,310.0,1534,33.7,47,0
5378,L,302.9,312.4,2030,19.1,192,0
3344,M,301.5,310.8,1628,36.4,167,0
5153,L,304.3,313.5,2643,12.7,21,0
6201,L,301.0,310.9,1679,29.8,64,0
2429,M,299.0,308.3,1377,47.2,35,0
1556,L,298.4,308.6,1491,42.0,120,0
9043,M,297.3,308.4,1599,32.9,58,0
8242,M,298.9,310.2,2099,20.0,98,0
5280,L,303.6,313.0,1522,35.8,133,0
3814,L,302.0,310.6,1467,44.9,86,0
1930,M,298.0,307.8,1483,50.9,26,0
3651,L,302.1,311.4,1446,39.7,95,0
4556,L,302.7,310.6,1690,26.7,4,0
4842,M,303.3,311.8,1441,44.9,61,0
1708,L,298.2,307.8,1439,41.6,62,0
3966,L,302.3,311.5,1507,37.5,55,0
3503,M,301.8,310.9,1346,44.6,142,0
3575,L,301.7,310.6,1406,46.0,112,0
5955,L,300.8,310.9,1732,25.7,109,0
6323,M,300.7,310.1,1483,40.2,162,0
245,M,298.0,308.2,1395,49.1,206,0
3428,L,301.6,310.6,1562,34.4,162,0
9478,M,298.8,309.6,1693,33.3,170,0
4899,H,303.6,312.4,1460,53.7,214,0
4456,H,302.4,310.1,1597,28.9,179,0
6358,L,300.2,309.8,1398,54.8,39,0
9369,L,297.7,308.4,1510,38.6,72,0
5118,L,304.1,313.6,1611,31.4,144,0
9308,L,298.3,309.1,1395,49.8,133,0
7886,L,300.7,312.3,1590,36.3,93,0
9443,M,298.1,308.8,1394,47.9,70,0
4285,L,301.8,310.0,1493,40.3,185,0
3529,L,302.0,310.9,1378,53.1,212,1
3584,L,301.8,310.7,1751,29.3,133,0
7996,L,301.0,312.2,1776,28.8,138,0
8540,L,298.5,309.4,1517,40.2,45,0
9348,M,298.2,308.7,1426,42.6,23,0
9927,M,298.5,308.6,1897,20.2,50,0
1409,L,298.9,310.0,1452,48.9,185,0
9376,H,297.7,308.4,1288,49.5,91,0
5089,L,304.0,313.1,1465,41.0,69,0
6802,L,301.1,310.7,1334,48.2,106,0
8093,M,300.2,311.6,1513,40.8,157,0
1231,M,297.1,308.4,1880,23.5,155,0
2401,H,299.2,308.6,1462,55.0,163,0
3780,L,302.3,311.0,1657,31.1,3,0
5623,L,302.9,312.2,1571,40.6,139,0
5370,H,303.0,312.5,1507,37.9,163,0
7674,M,300.5,311.6,1476,39.1,199,0
1112,H,296.5,307.4,1432,49.2,64,0
6656,L,301.4,310.3,1639,32.7,171,0
9930,H,298.4,308.4,1479,39.2,58,0
6480,L,300.6,309.8,1418,42.7,147,0
300,M,297.8,308.3,1567,35.6,131,0
2307,L,299.1,308.6,1260,57.8,152,0
7689,L,300.6,311.7,1553,39.8,0,0
1911,H,298.0,307.7,1547,36.8,186,0
5373,H,302.9,312.3,1509,46.8,175,0
2867,L,300.8,309.7,1997,20.7,5,0
7955,L,301.0,311.9,1454,41.9,33,0
7343,M,299.7,310.3,1661,34.5,6,0
8933,L,297.4,308.4,1474,43.6,4,0
5739,L,302.3,311.7,1281,48.8,0,0
1950,M,298.1,308.0,1543,41.9,73,0
3799,L,302.1,310.8,1786,25.7,47,0
1183,L,297.3,308.3,1410,48.1,23,0
2826,L,300.3,309.4,1470,33.5,148,0
6643,L,301.6,310.6,1431,37.5,137,0
8875,L,298.1,309.3,1443,45.3,70,0
2872,M,300.7,309.6,1536,37.2,19,0
4584,M,302.9,311.2,1467,37.7,73,0
1823,L,298.1,307.6,1488,39.4,157,0
8520,L,298.3,309.6,1420,44.1,197,0
2222,L,299.6,309.0,1372,60.4,149,0
3776,H,302.5,311.1,1850,23.3,203,0
4674,L,303.4,311.5,1501,36.2,69,0
5635,M,302.6,312.2,1353,56.5,168,0
5689,M,302.3,311.7,1423,44.6,93,0
5633,L,302.7,312.2,1376,52.8,164,0
2983,L,300.5,309.5,1795,27.7,117,0
7982,L,301.0,312.3,1445,36.4,105,0
5531,M,302.3,311.8,1355,50.1,104,0
7146,L,300.5,310.0,1413,44.5,152,0
976,M,296.0,306.6,1628,36.8,121,0
958,M,295.7,306.4,1387,40.1,81,0
5051,H,304.0,313.0,1701,30.4,171,0
6533,H,301.2,310.6,1352,52.0,69,0
332,M,297.6,308.4,1391,51.9,218,0
2113,L,299.5,309.1,1852,22.6,77,0
3081,M,299.9,309.2,1539,43.2,132,0
6508,L,301.0,310.1,1558,32.6,0,0
3082,M,300.0,309.3,1932,21.8,135,0
2095,L,299.4,309.3,1377,43.6,28,0
554,M,297.4,309.3,1564,36.0,126,0
6910,L,300.8,311.2,1376,48.1,172,0
219,L,298.3,308.6,1447,38.1,146,0
6921,M,301.2,311.6,1423,48.0,199,0
4883,L,303.7,312.5,1462,46.2,165,0
7929,L,300.6,311.7,1497,43.6,198,0
1023,L,296.2,307.2,1515,36.5,38,0
8230,L,299.1,310.5,1739,27.4,72,0
6161,L,301.0,310.9,1570,34.0,192,0
6494,L,300.7,309.8,1363,53.1,183,0
5446,M,303.0,312.8,1648,32.1,104,0
7126,L,300.7,310.1,1261,56.6,98,0
3091,H,300.1,309.3,1448,45.8,163,0
7627,H,300.5,311.6,1351,53.5,78,0
3526,L,301.8,310.9,1609,31.7,202,0
8840,M,297.4,308.9,1376,39.0,181,0
4762,H,303.7,311.9,1332,52.7,66,1
3805,L,302.3,310.9,1529,33.4,62,0
7837,L,300.1,311.4,1604,35.0,191,0
2782,L,300.2,309.5,2183,17.8,39,0
