index,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,param1,param2,y
9485,151,4,0.006544543,0.000259606,155.25,64.25,0
9486,170,4,0.010213536,0.000190352,155.75,64.25,0
9487,161,4,0.011577014,0.000158169,156.25,64.25,0
9488,166,9,0.004810592,0.000515768,156.75,64.25,0
9489,179,4,0.01363448,0.000205636,157.25,64.25,0
9490,176,4,0.015834599,0.000289448,157.75,64.25,0
9491,183,3,0.012330377,0.000388747,158.25,64.25,0
9492,164,4,0.012547507,0.000248912,158.75,64.25,0
9493,176,4,0.010326603,0.000205766,159.25,64.25,0
9494,170,3,0.018258222,0.000715915,159.75,64.25,0
9495,150,4,0.009278524,0.000375799,160.25,64.25,0
9496,161,3,0.005588706,0.000349334,160.75,64.25,0
9497,153,3,0.008113251,0.000303359,161.25,64.25,0
9498,180,3,0.00803448,0.000328513,161.75,64.25,0
9499,149,3,0.008204163,0.000298849,162.25,64.25,0
9500,183,3,0.013963278,0.000425654,162.75,64.25,0
9501,189,3,6.832112668,0.000442708,163.25,64.25,0
9502,162,3,5.648271389,0.000421312,163.75,64.25,0
9503,167,4,5.337584136,0.000222146,164.25,64.25,0
9504,140,4,5.919572968,0.000498128,164.75,64.25,0
9505,156,4,4.240898358,0.000156796,165.25,64.25,0
9506,169,3,5.711328121,0.000189674,165.75,64.25,0
9507,184,3,4.761719806,0.000350143,166.25,64.25,0
9508,156,3,5.353680497,0.000434833,166.75,64.25,0
9509,166,3,6.04290934,0.000315734,167.25,64.25,0
9510,173,4,5.339513255,0.000246737,167.75,64.25,0
9511,144,3,7.012498034,0.00174262,168.25,64.25,0
9512,148,3,0.0,0.000700205,168.75,64.25,0
9513,152,3,0.0,0.000275224,169.25,64.25,0
9514,154,3,0.0,0.000522041,169.75,64.25,0
9515,153,5,0.0,0.000404899,170.25,64.25,0
9516,154,6,0.0,0.000607206,170.75,64.25,0
9517,146,4,0.0,0.0005335,171.25,64.25,0
9518,149,3,0.0,0.000586399,171.75,64.25,0
9519,155,3,0.0,0.000373723,172.25,64.25,0
9520,157,3,0.0,0.000588778,172.75,64.25,0
9521,150,3,0.0,0.000667818,173.25,64.25,0
9522,159,5,0.0,0.000722203,173.75,64.25,0
9523,154,3,0.0,0.000677422,174.25,64.25,0
9524,175,6,0.0,0.000877726,174.75,64.25,0
9525,150,3,0.0,0.003084687,175.25,64.25,0
9526,144,3,0.0,0.002447582,175.75,64.25,0
9527,145,6,0.0,0.023069741,176.25,64.25,0
9528,145,3,0.0,0.005037429,176.75,64.25,0
9529,146,3,0.0,0.006020176,177.25,64.25,0
9530,147,3,0.0,0.00296005,177.75,64.25,0
9531,145,6,0.0,0.086235322,178.25,64.25,0
9532,160,4,1.234467145,0.000658613,30.25,63.75,0
9533,161,4,1.241751576,0.000359585,30.75,63.75,0
9534,158,4,1.656839188,0.000356088,31.25,63.75,0
9535,158,4,1.960476286,0.000234133,31.75,63.75,0
9536,162,4,1.859900062,0.000351111,32.25,63.75,0
9537,154,6,2.455684007,0.000625438,32.75,63.75,0
9538,155,6,2.894607066,0.0,33.25,63.75,0
9539,154,4,10.99980456,0.0003811,33.75,63.75,0
9540,149,11,0.0,0.0,34.25,63.75,0
9541,151,11,7.886672104,0.0,34.75,63.75,0
9542,153,4,2.435417155,0.000454228,35.25,63.75,0
9543,156,6,1.747584368,0.000220434,35.75,63.75,0
9544,154,4,2.329606761,0.000416204,36.25,63.75,0
9545,156,4,5.201535637,0.000623127,36.75,63.75,0
9546,150,4,4.674367592,0.000270627,37.25,63.75,0
9547,150,4,7.538491362,0.001181881,37.75,63.75,0
9548,152,4,4.085910093,0.000362652,38.25,63.75,0
9549,150,4,3.708275304,0.00080211,38.75,63.75,0
9550,147,4,3.831139913,0.00253028,39.25,63.75,0
9551,148,4,3.81952643,0.0005204,39.75,63.75,0
9552,149,4,3.398354679,0.00049416,40.25,63.75,0
9553,147,4,4.831610286,0.000388302,40.75,63.75,0
9554,150,4,6.783781535,0.001338544,41.25,63.75,0
9555,148,4,3.771403587,0.000957683,41.75,63.75,0
9556,149,4,2.6348754,0.000527822,42.25,63.75,0
9557,151,4,2.0043863,0.000446232,42.75,63.75,0
9558,160,4,2.544051299,0.00037091,43.25,63.75,0
9559,159,4,2.150869232,0.00018933,43.75,63.75,0
9560,155,4,2.244985865,0.000185231,44.25,63.75,0
9561,152,4,3.722904874,0.000552853,44.75,63.75,0
9562,153,6,3.830591717,0.000219671,45.25,63.75,0
9563,157,4,1.567565399,0.000150704,45.75,63.75,0
9564,156,4,1.071410611,0.00023199,46.25,63.75,0
9565,159,4,1.673466892,0.000206312,46.75,63.75,0
9566,154,4,2.308080206,0.000183151,47.25,63.75,0
9567,151,4,1.68889182,0.000191851,47.75,63.75,0
9568,155,4,1.419566769,0.000195772,48.25,63.75,0
9569,158,4,2.208239481,0.000175949,48.75,63.75,0
9570,156,4,1.482233594,0.000156128,49.25,63.75,0
9571,159,4,1.365814619,0.000287487,49.75,63.75,0
9572,157,4,1.810607354,0.000229537,50.25,63.75,0
9573,157,4,1.28322345,0.000265156,50.75,63.75,0
9574,156,4,2.106325151,0.000450613,51.25,63.75,0
9575,154,4,2.715074884,0.000136414,51.75,63.75,0
9576,159,4,1.464154356,0.000212921,52.25,63.75,0
9577,159,4,11.31811852,0.000242902,52.75,63.75,0
9578,155,4,12.50473711,0.000177042,53.25,63.75,0
9579,155,4,8.223085318,0.000429838,53.75,63.75,0
9580,156,4,4.477756466,0.00025403,54.25,63.75,0
9581,157,4,7.402826971,0.000214616,54.75,63.75,0
9582,156,4,1.877223194,0.000369232,55.25,63.75,0
9583,154,4,1.447100906,1.91e-05,55.75,63.75,0
9584,153,4,1.761043009,0.000219152,56.25,63.75,0
9585,156,4,1.479656862,0.000675692,56.75,63.75,0
9586,158,6,2.45047054,8.09e-05,57.25,63.75,0
9587,158,4,1.055693515,0.000581383,57.75,63.75,0
9588,164,4,0.0,0.0,58.25,63.75,0
9589,156,4,0.410026534,0.000103936,58.75,63.75,0
9590,143,3,0.0,0.0,59.25,63.75,0
9591,158,11,0.03032201,2.09e-05,59.75,63.75,0
9592,148,4,0.114377411,0.000605223,60.25,63.75,0
9593,159,6,0.147223854,4.12e-05,60.75,63.75,0
9594,150,4,0.270869468,0.006062605,61.25,63.75,0
9595,147,4,0.073994628,0.005882879,61.75,63.75,0
9596,148,4,0.128758293,0.000102023,62.25,63.75,0
9597,155,4,0.257672834,0.001171345,62.75,63.75,0
9598,148,4,0.092398998,0.000482168,63.25,63.75,0
9599,153,4,0.161190379,0.000119162,63.75,63.75,0
9600,153,4,0.131861014,0.00113677,64.25,63.75,0
9601,145,11,0.128637957,0.000966562,64.75,63.75,0
9602,147,6,0.291521021,0.143972792,65.25,63.75,0
9603,147,11,0.460654766,0.074936456,65.75,63.75,0
9604,145,4,0.043428063,0.00379059,66.25,63.75,0
9605,147,4,18.12938548,0.000575953,66.75,63.75,0
9606,148,4,0.042021907,0.005390074,67.25,63.75,0
9607,150,11,0.046586374,0.000894442,67.75,63.75,0
9608,150,4,0.037416767,0.000668861,68.25,63.75,0
9609,151,4,0.012726516,0.0005082,68.75,63.75,0
9610,151,6,0.011663349,0.000146142,69.25,63.75,0
9611,153,6,0.026127987,6.06e-05,69.75,63.75,0
9612,151,4,0.0,0.0,70.25,63.75,0
9613,151,4,0.0,0.0,70.75,63.75,0
9614,153,3,0.003437718,0.000101714,71.25,63.75,0
9615,151,6,0.003880486,9.39e-05,71.75,63.75,0
9616,152,6,0.002855716,8.7e-05,72.25,63.75,0
9617,150,4,0.0056841,0.000289846,72.75,63.75,0
9618,151,6,0.005172447,0.000122829,73.25,63.75,0
9619,151,6,0.006315153,0.000333883,73.75,63.75,0
9620,153,6,0.020384123,0.000158332,74.25,63.75,0
9621,151,3,0.070549125,0.000101451,74.75,63.75,0
9622,149,3,0.027988131,0.000110787,75.25,63.75,0
9623,149,11,0.054587275,0.000200177,75.75,63.75,0
9624,149,6,0.058679526,0.000167942,76.25,63.75,0
9625,151,6,0.046451348,0.000396327,76.75,63.75,0
9626,150,11,0.004904655,0.000628825,77.25,63.75,0
9627,150,11,0.005103807,0.000584709,77.75,63.75,0
9628,151,11,0.005744018,0.000249785,78.25,63.75,0
9629,149,4,0.003588511,0.0,78.75,63.75,0
9630,151,4,0.003476837,0.000523623,79.25,63.75,0
9631,150,4,0.004767494,0.000128938,79.75,63.75,0
9632,149,4,0.005396946,0.000213811,80.25,63.75,0
9633,149,4,0.003022871,0.000286129,80.75,63.75,0
9634,150,4,0.001732771,0.000111636,81.25,63.75,0
9635,152,4,0.005488624,0.000234586,81.75,63.75,0
9636,147,4,0.003840178,0.00079472,82.25,63.75,0
9637,150,4,0.008483738,0.000612873,82.75,63.75,0
9638,150,4,0.005504149,0.000264379,83.25,63.75,0
9639,149,4,0.011493205,0.000517184,83.75,63.75,0
9640,153,4,0.007731756,8.89e-05,84.25,63.75,0
9641,150,4,0.008364956,0.000159333,84.75,63.75,0
9642,150,6,0.005664617,0.000169113,85.25,63.75,0
9643,151,4,0.0,0.00010576,85.75,63.75,0
9644,149,4,5.421240917,0.000505208,86.25,63.75,0
9645,147,4,5.84511498,0.000610923,86.75,63.75,0
9646,145,4,6.107306945,0.0,87.25,63.75,0
9647,151,4,5.416892924,0.000246609,87.75,63.75,0
9648,158,4,5.052289087,0.000143114,88.25,63.75,0
9649,165,4,4.502546085,0.000185588,88.75,63.75,0
9650,167,4,4.45205526,0.000142126,89.25,63.75,0
9651,151,4,6.19698883,0.000130737,89.75,63.75,0
9652,155,4,4.905738723,8.93e-05,90.25,63.75,0
9653,165,4,4.987513683,0.000192126,90.75,63.75,0
9654,160,4,4.427706416,0.000176678,91.25,63.75,0
9655,154,4,4.241697555,0.000167881,91.75,63.75,0
9656,183,4,7.935401722,0.000181466,92.25,63.75,0
9657,172,4,7.743902594,0.000187043,92.75,63.75,0
9658,173,4,8.109605233,0.00011474,93.25,63.75,0
9659,171,4,8.350322005,0.000122574,93.75,63.75,0
9660,171,4,7.629299849,0.000153418,94.25,63.75,0
9661,175,4,7.580912855,0.000171433,94.75,63.75,0
9662,159,4,7.655582266,8.34e-05,95.25,63.75,0
9663,153,4,7.27619605,0.000193142,95.75,63.75,0
9664,179,4,6.910720435,0.000104683,96.25,63.75,0
9665,177,4,9.073883813,0.000151439,96.75,63.75,0
9666,172,4,7.793720304,0.000165014,97.25,63.75,0
9667,152,4,9.175652024,0.000225547,97.75,63.75,0
9668,158,4,9.038144112,0.000193084,98.25,63.75,0
9669,178,4,7.577509375,0.000233613,98.75,63.75,0
9670,152,4,8.341032341,0.000210138,99.25,63.75,0
9671,168,4,7.915186732,0.000251886,99.75,63.75,0
9672,174,4,9.067628287,0.00025924,100.25,63.75,0
9673,168,4,7.070047723,0.000180296,100.75,63.75,0
9674,163,4,7.947944289,0.000185639,101.25,63.75,0
9675,170,4,6.978940262,0.000246094,101.75,63.75,0
9676,178,4,6.70153054,0.000255806,102.25,63.75,0
9677,170,4,7.896541813,0.000205844,102.75,63.75,0
9678,176,4,8.938903762,0.000196111,103.25,63.75,0
9679,157,4,9.940570614,0.000127757,103.75,63.75,0
9680,171,4,7.914988073,0.000203832,104.25,63.75,0
9681,168,4,7.772705438,0.000208521,104.75,63.75,0
9682,141,4,6.775669903,0.000195735,105.25,63.75,0
9683,171,4,10.46330769,0.00014333,105.75,63.75,0
9684,162,4,10.31947763,0.000159118,106.25,63.75,0
9685,169,4,2.874726743,0.000129149,106.75,63.75,0
9686,166,4,3.537773818,0.000161481,107.25,63.75,0
9687,163,4,2.5571049,0.000173079,107.75,63.75,0
9688,172,4,1.752787525,0.00020466,108.25,63.75,0
9689,164,4,2.22907375,0.000258435,108.75,63.75,0
9690,160,4,2.732856251,0.000172696,109.25,63.75,0
9691,173,4,3.020517741,0.000158818,109.75,63.75,0
9692,162,4,3.155318217,0.000166812,110.25,63.75,0
9693,164,3,2.872610133,0.000225224,110.75,63.75,0
9694,164,3,2.1439243,0.000193993,111.25,63.75,0
9695,165,4,2.44875885,0.000148859,111.75,63.75,0
9696,165,3,2.38767601,0.000170755,112.25,63.75,0
9697,163,4,2.890037972,0.000165329,112.75,63.75,0
9698,170,4,2.714612089,0.000234772,113.25,63.75,0
9699,165,4,2.708240126,0.000222794,113.75,63.75,0
9700,163,4,2.299694793,0.000234608,114.25,63.75,0
9701,162,4,2.044532739,0.000169141,114.75,63.75,0
9702,160,4,2.470441284,0.000136613,115.25,63.75,0
9703,161,4,3.336942293,0.000203101,115.75,63.75,0
9704,156,4,3.311379542,0.000190897,116.25,63.75,0
9705,155,4,2.892011102,0.000212792,116.75,63.75,0
9706,156,4,2.937233245,0.000241807,117.25,63.75,0
9707,154,4,3.370044425,0.000278795,117.75,63.75,0
9708,151,4,3.281334562,0.000172893,118.25,63.75,0
9709,153,4,3.261420341,0.000346447,118.75,63.75,0
9710,154,4,3.953831054,0.000227174,119.25,63.75,0
9711,154,4,2.496373918,0.000134985,119.75,63.75,0
9712,154,4,2.579768979,0.000205437,120.25,63.75,0
9713,157,4,2.701268387,0.000201828,120.75,63.75,0
9714,151,4,2.857602144,0.00013178,121.25,63.75,0
9715,155,4,3.316197726,9.86e-05,121.75,63.75,0
9716,157,4,3.297425368,0.000143143,122.25,63.75,0
9717,153,5,3.406575771,0.000225504,122.75,63.75,0
9718,155,4,3.073604898,0.000158983,123.25,63.75,0
9719,155,4,2.945543017,0.000210317,123.75,63.75,0
9720,155,4,3.768395032,0.000184222,124.25,63.75,0
9721,158,3,5.923260946,0.000145955,124.75,63.75,0
9722,153,9,9.971808911,7.91e-05,125.25,63.75,0
9723,152,4,3.603764015,0.000216388,125.75,63.75,0
9724,151,4,3.772760525,0.000818119,126.25,63.75,0
9725,152,11,3.599982596,0.000453492,126.75,63.75,0
9726,152,4,4.309727609,0.000482776,127.25,63.75,0
9727,151,4,3.877354909,0.000431076,127.75,63.75,0
9728,149,4,4.683881405,0.000440205,128.25,63.75,0
9729,158,4,3.816252038,0.000164482,128.75,63.75,0
9730,153,4,5.208343098,0.000284978,129.25,63.75,0
9731,160,4,4.58716922,0.000333621,129.75,63.75,0
9732,167,4,5.016437121,0.000280219,130.25,63.75,0
9733,158,4,4.03436709,0.000204877,130.75,63.75,0
9734,159,11,3.411012337,0.000273749,131.25,63.75,0
9735,169,4,3.274538086,0.000181849,131.75,63.75,0
9736,166,4,4.304260627,0.000409527,132.25,63.75,0
9737,169,4,0.0,0.0,132.75,63.75,0
9738,167,4,0.0,0.0,133.25,63.75,0
9739,168,5,2.582778958,0.000331999,133.75,63.75,0
9740,168,5,3.457565244,0.000445171,134.25,63.75,0
9741,189,4,2.050257362,0.000812514,134.75,63.75,0
9742,170,4,2.294775192,0.000868726,135.25,63.75,0
9743,170,4,2.112414895,0.00037007,135.75,63.75,0
9744,181,4,3.53550583,0.000683483,136.25,63.75,0
9745,166,4,2.366103665,0.00055572,136.75,63.75,0
9746,184,3,2.242383552,0.000380427,137.25,63.75,0
9747,174,9,2.390510429,0.000544668,137.75,63.75,0
9748,192,6,1.96573714,0.000658427,138.25,63.75,0
9749,184,9,2.333556425,0.002713223,138.75,63.75,0
9750,195,3,2.487350763,0.001374575,139.25,63.75,0
9751,166,4,2.144158081,0.00160106,139.75,63.75,0
9752,175,4,2.164918508,0.000801836,140.25,63.75,0
9753,192,3,2.268344304,0.000186111,140.75,63.75,0
9754,187,4,2.146991296,0.000227791,141.25,63.75,0
9755,181,9,2.443004782,0.000239714,141.75,63.75,0
9756,172,6,3.56122325,0.000269087,142.25,63.75,0
9757,188,3,2.550979149,0.000271197,142.75,63.75,0
9758,180,4,3.534213922,0.00017373,143.25,63.75,0
9759,177,4,2.24244934,0.000266967,143.75,63.75,0
9760,175,9,2.80715707,0.002192465,144.25,63.75,0
9761,163,9,2.239458468,0.000558886,144.75,63.75,0
9762,183,4,2.464311041,0.000232203,145.25,63.75,0
9763,185,4,0.139606774,0.000177903,145.75,63.75,0
9764,183,4,0.207932225,0.000192239,146.25,63.75,0
9765,167,3,0.055148004,0.000389474,146.75,63.75,0
9766,176,3,0.050040207,0.00086543,147.25,63.75,0
9767,207,9,0.149841559,0.000510577,147.75,63.75,0
9768,197,3,0.044162503,0.001356847,148.25,63.75,0
9769,171,4,0.069397924,0.000316207,148.75,63.75,0
9770,175,4,0.022830002,0.000388498,149.25,63.75,0
9771,173,4,0.013204739,0.000358246,149.75,63.75,0
9772,172,4,0.012259462,0.000468256,150.25,63.75,0
9773,160,4,0.018860808,0.000317067,150.75,63.75,0
9774,179,6,0.013556251,0.000311287,151.25,63.75,0
9775,179,3,0.009795397,0.000348289,151.75,63.75,0
9776,165,4,0.021945694,0.00029014,152.25,63.75,0
9777,160,5,0.009766618,0.000291613,152.75,63.75,0
9778,154,4,0.0,0.0,153.25,63.75,0
9779,166,4,0.039577072,0.000212162,153.75,63.75,0
9780,153,4,0.036592344,0.000187408,154.25,63.75,0
9781,171,4,0.009613285,0.000262986,154.75,63.75,0
9782,170,5,0.006737692,0.000288153,155.25,63.75,0
9783,164,4,0.066662365,0.000234488,155.75,63.75,0
9784,175,3,0.010676009,0.000326006,156.25,63.75,0
9785,176,4,0.008361138,0.000297659,156.75,63.75,0
9786,174,3,0.008290165,0.000293875,157.25,63.75,0
9787,179,3,0.011025005,0.000256443,157.75,63.75,0
9788,165,3,0.013531239,0.00044365,158.25,63.75,0
9789,145,3,0.033979436,0.000591547,158.75,63.75,0
9790,174,3,0.025678758,0.000952837,159.25,63.75,0
9791,153,3,0.008868343,0.000205935,159.75,63.75,0
9792,151,3,0.01198822,0.000507786,160.25,63.75,0
9793,180,3,0.011590092,0.001897249,160.75,63.75,0
9794,168,3,0.007517667,0.000880629,161.25,63.75,0
9795,185,4,0.011307941,0.000716663,161.75,63.75,0
9796,169,3,0.008491754,0.000295719,162.25,63.75,0
9797,152,3,0.012959762,0.000932307,162.75,63.75,0
9798,187,3,5.965599431,0.000563315,163.25,63.75,0
9799,183,3,5.928188887,0.000905603,163.75,63.75,0
9800,184,3,7.19258158,0.001681206,164.25,63.75,0
9801,178,3,5.045281379,0.000458554,164.75,63.75,0
9802,173,3,5.551086317,0.000325539,165.25,63.75,0
9803,182,3,5.16238153,0.002049635,165.75,63.75,0
9804,158,3,8.200899185,0.001786974,166.25,63.75,0
9805,159,5,4.843701624,0.000439457,166.75,63.75,0
9806,163,3,6.261786092,0.000819788,167.25,63.75,0
9807,153,3,7.060401812,0.000651696,167.75,63.75,0
9808,159,3,6.511638297,0.000348397,168.25,63.75,0
9809,151,3,7.252809422,0.000437907,168.75,63.75,0
9810,153,3,5.022921425,0.000510062,169.25,63.75,0
9811,179,5,0.0,0.000908292,169.75,63.75,0
9812,158,3,0.0,0.000584243,170.25,63.75,0
9813,157,3,0.0,0.000747293,170.75,63.75,0
9814,162,4,0.0,0.000487819,171.25,63.75,0
9815,157,3,0.0,0.000634396,171.75,63.75,0
9816,175,5,0.0,0.000434721,172.25,63.75,0
9817,178,3,0.0,0.00055556,172.75,63.75,0
9818,160,3,0.0,0.00343213,173.25,63.75,0
9819,148,3,0.0,0.000680464,173.75,63.75,0
9820,166,3,0.0,0.000789969,174.25,63.75,0
9821,149,3,0.0,0.000648133,174.75,63.75,0
9822,154,6,0.0,0.001172683,175.25,63.75,0
9823,154,4,0.0,0.001289823,175.75,63.75,0
9824,156,3,0.0,0.002431291,176.25,63.75,0
9825,151,3,0.0,0.001881579,176.75,63.75,0
9826,145,3,0.0,0.094243008,177.25,63.75,0
9827,147,3,0.0,0.050950498,177.75,63.75,0
9828,144,3,0.0,0.019281214,178.25,63.75,0
9829,156,4,0.168268535,0.000333709,31.25,63.25,0
9830,160,4,1.33030112,0.0,31.75,63.25,0
9831,154,11,1.484572099,0.00028931,32.25,63.25,0
9832,161,4,1.509825345,0.000189242,32.75,63.25,0
9833,151,4,2.785736099,0.000419614,33.25,63.25,0
9834,155,11,0.0,0.0,33.75,63.25,0
9835,154,4,5.814361157,0.000342746,34.25,63.25,0
9836,153,4,12.71768064,0.000240441,34.75,63.25,0
9837,156,4,3.550809701,0.000244764,35.25,63.25,0
9838,158,4,3.024293429,0.000298703,35.75,63.25,0
9839,159,6,6.179393878,0.001786339,36.25,63.25,0
9840,158,4,0.0,0.0,36.75,63.25,0
9841,157,4,2.479290014,0.001544591,37.25,63.25,0
9842,157,4,3.126616854,0.000798311,37.75,63.25,0
9843,161,4,2.747305888,0.000209051,38.25,63.25,0
9844,151,4,3.652341651,0.000136747,38.75,63.25,0
9845,151,2,6.064407273,0.000521154,39.25,63.25,0
9846,156,4,3.186308005,0.000354559,39.75,63.25,0
9847,155,4,3.42892586,0.000625217,40.25,63.25,0
9848,150,4,9.663118487,0.00035037,40.75,63.25,0
9849,147,4,4.690192629,0.000582391,41.25,63.25,0
9850,146,4,4.922931404,0.002028338,41.75,63.25,0
9851,150,4,2.941875636,0.000906293,42.25,63.25,0
9852,153,4,2.832191429,0.00018374,42.75,63.25,0
9853,157,4,1.996800759,0.000292678,43.25,63.25,0
9854,158,4,1.735711793,0.000354341,43.75,63.25,0
9855,159,4,1.459613762,0.000254901,44.25,63.25,0
9856,157,4,1.972792648,0.00030752,44.75,63.25,0
9857,160,4,1.914858084,0.000283527,45.25,63.25,0
9858,156,4,2.190226755,0.000184518,45.75,63.25,0
9859,162,4,1.762029727,0.000146789,46.25,63.25,0
9860,154,4,3.072575495,0.000191027,46.75,63.25,0
9861,158,4,1.149624653,0.00025232,47.25,63.25,0
9862,155,4,1.695567274,0.000191564,47.75,63.25,0
9863,157,4,3.368898333,0.000155439,48.25,63.25,0
9864,155,6,1.953650328,0.000182633,48.75,63.25,0
9865,154,4,2.59922859,0.000262786,49.25,63.25,0
9866,157,4,2.13147427,0.000206948,49.75,63.25,0
9867,158,4,3.488302146,0.000243747,50.25,63.25,0
9868,154,4,3.367254939,0.000268621,50.75,63.25,0
9869,155,4,3.951835947,0.000464887,51.25,63.25,0
9870,152,4,3.794759942,0.001183283,51.75,63.25,0
9871,158,4,2.741219825,0.000300526,52.25,63.25,0
9872,159,4,10.3576057,0.00026973,52.75,63.25,0
9873,158,6,24.58735306,0.000511648,53.25,63.25,0
9874,158,4,11.79422522,0.000248022,53.75,63.25,0
9875,153,6,10.58950053,0.000422467,54.25,63.25,0
9876,153,4,3.346760208,0.000428308,54.75,63.25,0
9877,155,4,4.247893981,0.000378811,55.25,63.25,0
9878,153,6,4.070930162,0.00081362,55.75,63.25,0
9879,156,4,2.025395032,0.000397012,56.25,63.25,0
9880,155,4,1.645801001,0.000299056,56.75,63.25,0
9881,160,4,1.069578808,4.58e-05,57.25,63.25,0
9882,165,4,1.10607595,1.35e-05,57.75,63.25,0
9883,168,4,0.590506234,1.79e-05,58.25,63.25,0
9884,186,6,0.833983737,5.43e-06,58.75,63.25,0
9885,179,4,0.0,0.0,59.25,63.25,0
9886,162,4,0.878277761,7.54e-06,59.75,63.25,0
9887,147,4,0.259626173,1.4e-05,60.25,63.25,0
9888,148,4,0.22582893,0.000639091,60.75,63.25,0
9889,145,4,0.16617234,0.013264769,61.25,63.25,0
9890,152,4,0.198625126,2.63e-05,61.75,63.25,0
9891,149,4,0.329259565,0.000187268,62.25,63.25,0
9892,150,6,0.188821553,0.001109511,62.75,63.25,0
9893,145,11,0.168175215,0.007997931,63.25,63.25,0
9894,147,4,0.125286604,0.000322756,63.75,63.25,0
9895,148,4,0.111693633,0.001265348,64.25,63.25,0
9896,147,6,0.185319527,0.001589416,64.75,63.25,0
9897,147,4,0.552917941,0.015806352,65.25,63.25,0
9898,154,4,0.142789459,3.18e-05,65.75,63.25,0
9899,149,4,0.125088184,0.000546093,66.25,63.25,0
9900,155,4,0.112264716,0.000357149,66.75,63.25,0
9901,152,4,0.098592873,0.000144486,67.25,63.25,0
9902,149,6,0.055237582,0.000136787,67.75,63.25,0
9903,155,4,0.063498321,6.85e-05,68.25,63.25,0
9904,153,4,0.049803951,7.94e-05,68.75,63.25,0
9905,156,4,0.019350364,7.8e-05,69.25,63.25,0
9906,152,4,0.036930239,4.14e-05,69.75,63.25,0
9907,156,4,0.031326562,6.97e-05,70.25,63.25,0
9908,153,6,0.0,0.0,70.75,63.25,0
9909,154,4,0.0,0.0,71.25,63.25,0
9910,155,4,0.000672849,8.22e-05,71.75,63.25,0
9911,151,4,0.012429389,7.45e-05,72.25,63.25,0
9912,153,4,0.014843213,6.07e-05,72.75,63.25,0
9913,154,6,0.012429382,9.45e-05,73.25,63.25,0
9914,155,4,0.002131061,3.59e-05,73.75,63.25,0
9915,155,4,0.001922494,4.16e-05,74.25,63.25,0
9916,155,4,0.011232867,8.31e-05,74.75,63.25,0
9917,156,4,0.137028971,6.09e-05,75.25,63.25,0
9918,155,6,0.01933678,6.49e-05,75.75,63.25,0
9919,152,4,0.0067,4.7e-05,76.25,63.25,0
9920,154,4,0.012253357,0.000267556,76.75,63.25,0
9921,153,4,0.010008428,0.000155642,77.25,63.25,0
9922,149,4,0.005493432,0.000208994,77.75,63.25,0
9923,150,11,0.003994029,0.0001887,78.25,63.25,0
9924,152,4,0.008106045,0.000124596,78.75,63.25,0
9925,152,4,0.006772471,0.000182716,79.25,63.25,0
9926,154,4,0.005754373,0.000197203,79.75,63.25,0
9927,155,4,0.005875658,4.05e-05,80.25,63.25,0
9928,156,4,0.003056169,9.31e-05,80.75,63.25,0
9929,156,4,0.002476129,5.37e-05,81.25,63.25,0
9930,161,4,0.002036269,5.87e-05,81.75,63.25,0
9931,161,4,0.003043233,7.34e-05,82.25,63.25,0
9932,148,4,0.004760681,0.000148347,82.75,63.25,0
9933,150,4,0.011524564,5.64e-05,83.25,63.25,0
9934,156,4,0.007157377,3.5e-05,83.75,63.25,0
9935,149,4,0.0,0.0,84.25,63.25,0
9936,155,4,0.0,0.0,84.75,63.25,0
9937,154,4,0.0,0.0,85.25,63.25,0
9938,155,4,5.270417793,7.13e-05,85.75,63.25,0
9939,149,4,5.646608748,0.000299939,86.25,63.25,0
9940,148,6,5.023325274,0.000628288,86.75,63.25,0
9941,146,4,6.399337937,0.003141323,87.25,63.25,0
9942,147,11,6.787380997,0.001112343,87.75,63.25,0
9943,153,4,7.031662835,6.34e-05,88.25,63.25,0
9944,163,4,5.834099191,9.9e-05,88.75,63.25,0
9945,148,4,6.63248661,0.000107019,89.25,63.25,0
9946,168,4,6.032360933,6.13e-05,89.75,63.25,0
9947,172,4,5.323383208,4.07e-05,90.25,63.25,0
9948,154,4,4.902481568,0.000181336,90.75,63.25,0
9949,163,4,4.868475725,0.000137267,91.25,63.25,0
9950,170,4,7.945491358,0.000153846,91.75,63.25,0
9951,173,4,8.373644095,6.29e-05,92.25,63.25,0
9952,179,4,7.639443772,0.000143205,92.75,63.25,0
9953,169,3,8.392175526,0.000140942,93.25,63.25,0
9954,169,4,9.262800526,0.000109136,93.75,63.25,0
9955,176,4,9.117501111,0.000160409,94.25,63.25,0
9956,164,4,9.104279762,0.000131592,94.75,63.25,0
9957,167,4,8.282927896,0.000267317,95.25,63.25,0
9958,157,4,8.918555542,0.000170975,95.75,63.25,0
9959,171,4,7.411238773,0.000174324,96.25,63.25,0
9960,171,4,9.495747609,0.000147736,96.75,63.25,0
9961,173,4,7.518177801,0.00016359,97.25,63.25,0
9962,176,4,8.948096836,0.000224219,97.75,63.25,0
9963,147,4,6.961772072,0.000167803,98.25,63.25,0
9964,170,4,9.52998824,0.000227989,98.75,63.25,0
9965,179,4,8.722648445,0.000235,99.25,63.25,0
9966,161,4,8.915283937,0.000193637,99.75,63.25,0
9967,176,4,7.450824395,0.000242112,100.25,63.25,0
9968,173,4,8.210321282,0.000254003,100.75,63.25,0
