index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,y
582,7500,40936.0,50900.0,DebtCon,,10.0,1.0,0.0,115.6,1.0,26.0,,0
2163,13500,71698.0,93536.0,DebtCon,Other,6.0,0.0,0.0,202.46588178,2.0,19.0,42.814734648,0
4419,23000,91732.0,140728.0,DebtCon,ProfExe,,0.0,0.0,203.90667763,0.0,21.0,27.692237423,0
1132,10000,34350.0,54146.0,DebtCon,Other,3.0,0.0,0.0,144.42288892,0.0,18.0,31.539013395,1
3008,16500,44330.0,72618.0,DebtCon,Other,6.0,0.0,0.0,101.49536566,2.0,15.0,41.457025199,0
3365,17900,97335.0,167384.0,,Other,,0.0,,250.48710842,,24.0,39.15632328,0
3218,17200,45900.0,68126.0,HomeImp,Office,4.0,0.0,0.0,111.12595174,0.0,17.0,34.179046884,0
1265,10200,79257.0,105912.0,HomeImp,ProfExe,3.0,0.0,0.0,95.35537249,0.0,33.0,39.391365195,0
1077,9800,15021.0,31900.0,DebtCon,Other,6.0,0.0,0.0,276.73420174,0.0,11.0,22.291249185,0
501,7000,64255.0,68389.0,HomeImp,Other,4.0,0.0,0.0,80.152430908,2.0,19.0,40.561860543,0
4477,23400,64332.0,95770.0,HomeImp,Office,13.0,0.0,0.0,128.23922251,0.0,13.0,35.157645613,0
1472,11000,54641.0,65705.0,DebtCon,Other,5.0,0.0,0.0,323.19292763,0.0,10.0,33.299628394,0
3863,20200,33000.0,62400.0,HomeImp,Other,1.0,0.0,0.0,123.8,2.0,2.0,,1
2245,13800,,44459.0,HomeImp,Mgr,4.0,,,169.00541019,,9.0,21.532897095,0
301,5900,74187.0,78976.0,HomeImp,Other,9.0,0.0,1.0,118.44249103,0.0,24.0,40.110407425,0
5857,51700,183615.0,257077.0,DebtCon,ProfExe,4.0,0.0,0.0,213.75585017,2.0,32.0,38.95331304,0
2041,13000,59000.0,83187.0,HomeImp,Other,,0.0,0.0,292.1,0.0,20.0,,0
1828,12300,114457.0,144284.0,DebtCon,ProfExe,1.0,0.0,0.0,252.6592531,0.0,45.0,32.497145096,0
497,7000,25000.0,49840.0,DebtCon,Office,0.6,0.0,0.0,139.0,0.0,13.0,,1
4440,23100,95352.0,115077.0,DebtCon,Other,24.0,0.0,0.0,253.32937133,0.0,26.0,39.816800565,0
4110,21500,110712.0,178045.0,DebtCon,Office,6.0,0.0,0.0,212.60407973,4.0,24.0,43.310856295,0
420,6600,40926.0,50486.0,HomeImp,Office,10.0,,,179.80086812,,19.0,27.532376107,0
3261,17400,44479.0,78121.0,DebtCon,Mgr,1.0,0.0,0.0,117.3235888,0.0,9.0,27.133989435,0
5518,34000,57025.0,103563.0,DebtCon,Office,3.0,0.0,0.0,173.49413187,2.0,24.0,36.91389765,0
4914,25900,,,DebtCon,Other,20.0,0.0,2.0,190.99656481,0.0,22.0,31.16238948,1
5330,30000,176000.0,240000.0,DebtCon,ProfExe,1.0,1.0,0.0,198.86666667,2.0,13.0,,1
3617,19000,22236.0,169461.0,HomeImp,Self,7.0,0.0,0.0,296.08019369,0.0,27.0,27.640018057,0
4604,24100,61811.0,97086.0,DebtCon,Other,6.0,0.0,0.0,222.62659082,1.0,19.0,34.68253701,0
3577,18800,98582.0,122597.0,HomeImp,Mgr,1.0,0.0,0.0,307.52479033,1.0,20.0,39.394168925,0
3898,20400,132443.0,204082.0,HomeImp,ProfExe,13.0,0.0,0.0,187.01869159,0.0,22.0,36.821887439,0
4408,22900,161754.0,193666.0,DebtCon,Mgr,2.0,0.0,0.0,260.25108099,0.0,27.0,30.278929391,1
5639,39000,3372.0,41500.0,HomeImp,ProfExe,4.3,0.0,0.0,326.66666667,6.0,15.0,,1
5086,27200,145725.0,179197.0,DebtCon,Other,1.0,0.0,0.0,183.37628836,0.0,34.0,40.287479925,0
2705,15300,84989.0,98781.0,HomeImp,Office,,0.0,0.0,184.54574572,0.0,25.0,43.016977602,0
2145,13400,51225.0,69361.0,DebtCon,Other,0.0,0.0,0.0,261.18963685,0.0,21.0,28.953067713,0
5,1700,30548.0,40320.0,HomeImp,Other,9.0,0.0,0.0,101.46600191,1.0,8.0,37.113613558,1
2770,15600,27599.0,47615.0,HomeImp,Other,10.0,0.0,0.0,90.327628204,1.0,12.0,29.674749569,0
2533,15000,37000.0,58488.0,HomeImp,Other,2.0,0.0,0.0,266.93333333,0.0,48.0,,1
2514,14900,60667.0,81293.0,DebtCon,,6.0,,,,,,27.573736504,0
353,6200,42100.0,57385.0,DebtCon,Other,8.5,0.0,1.0,164.8,1.0,28.0,,1
2690,15300,39065.0,54970.0,DebtCon,Other,,0.0,0.0,73.756690232,0.0,15.0,41.823084717,0
4719,25000,95651.0,148280.0,DebtCon,ProfExe,21.0,1.0,0.0,154.5654328,0.0,24.0,42.695331274,0
389,6400,39687.0,51666.0,HomeImp,Office,9.0,,,177.59135402,,19.0,26.1209597,0
3259,17400,45861.0,61256.0,DebtCon,Other,7.0,0.0,0.0,132.01922665,3.0,48.0,30.186567466,0
5507,33700,147522.0,198737.0,DebtCon,ProfExe,20.0,0.0,0.0,188.14935613,1.0,21.0,37.308536262,0
1658,11800,38825.0,51984.0,DebtCon,Other,,0.0,0.0,82.527794351,0.0,14.0,40.88273326,0
3949,20700,80124.0,99938.0,DebtCon,Mgr,7.0,0.0,0.0,69.324719576,7.0,24.0,38.679633572,0
3381,18000,97523.0,130166.0,DebtCon,Mgr,5.0,,,247.97282353,3.0,42.0,40.591687385,0
5489,33400,59000.0,85000.0,HomeImp,Self,2.0,0.0,7.0,240.43333333,3.0,26.0,,1
5688,40900,149281.0,202877.0,HomeImp,ProfExe,4.0,0.0,0.0,156.78306895,0.0,30.0,34.416519814,0
5841,50800,48667.0,63130.0,DebtCon,Office,12.0,0.0,1.0,97.972183224,1.0,26.0,40.02592041,0
733,8200,135929.0,200275.0,DebtCon,ProfExe,0.0,0.0,0.0,69.617174882,1.0,23.0,37.805432649,0
3688,19400,109812.0,172705.0,DebtCon,Office,5.0,0.0,0.0,204.10541489,3.0,23.0,43.338407206,0
2746,15500,79185.0,88693.0,DebtCon,Mgr,19.0,0.0,0.0,244.20784011,10.0,23.0,36.339362348,0
4201,21900,52735.0,75372.0,DebtCon,ProfExe,5.0,0.0,1.0,217.02094018,6.0,23.0,34.015914976,1
5576,36300,35072.0,74829.0,DebtCon,ProfExe,4.0,1.0,0.0,195.5596417,2.0,18.0,23.01985524,0
2623,15100,81461.0,93548.0,DebtCon,Other,2.0,0.0,0.0,160.1036,0.0,22.0,41.007363531,0
5319,30000,74975.0,118886.0,DebtCon,Mgr,12.0,0.0,0.0,85.045754904,0.0,34.0,26.349131932,0
3305,17600,76043.0,95605.0,DebtCon,Other,3.0,2.0,1.0,85.04333493,6.0,30.0,47.840295122,1
1803,12200,70722.0,81760.0,DebtCon,Other,0.0,0.0,0.0,219.78527278,3.0,26.0,30.277005376,0
1364,10600,48018.0,68963.0,DebtCon,Mgr,2.0,0.0,0.0,186.7575926,1.0,16.0,30.655744344,0
4240,22100,92724.0,126348.0,HomeImp,Mgr,11.0,0.0,0.0,122.26578117,1.0,24.0,30.843505268,0
4734,25000,94000.0,141750.0,DebtCon,Mgr,22.0,0.0,0.0,209.0,0.0,13.0,,0
1116,9900,55231.0,78708.0,DebtCon,Office,4.0,0.0,0.0,85.801476116,2.0,15.0,24.594992574,0
1592,11500,29281.0,37717.0,HomeImp,Mgr,15.0,0.0,0.0,61.915444655,0.0,9.0,30.702428546,0
3713,19600,94419.0,123705.0,DebtCon,Self,19.0,,2.0,92.739380404,0.0,22.0,84.379034083,1
2084,13100,54000.0,74750.0,DebtCon,Other,14.0,1.0,0.0,92.4,0.0,9.0,,1
5042,26800,35485.0,74949.0,DebtCon,Mgr,14.0,0.0,0.0,84.766624812,5.0,15.0,36.191458547,0
4685,24700,111107.0,163926.0,DebtCon,Mgr,15.0,0.0,1.0,170.62943141,1.0,26.0,32.934291806,0
714,8200,117314.0,132770.0,DebtCon,Self,4.0,0.0,1.0,176.33454149,0.0,19.0,34.55205243,0
3729,19700,105135.0,147353.0,DebtCon,Office,11.0,0.0,2.0,225.69612759,0.0,24.0,43.009650533,0
3613,19000,43479.0,78631.0,DebtCon,Other,1.0,,1.0,301.40369147,1.0,10.0,38.253096875,0
903,9000,50170.0,64309.0,DebtCon,Mgr,7.0,,3.0,120.43122609,2.0,11.0,39.975489828,0
4133,21600,77139.0,185494.0,,Other,11.0,0.0,0.0,358.42842429,0.0,17.0,33.167431222,0
1061,9700,55986.0,73000.0,DebtCon,Other,2.5,0.0,1.0,207.16666667,2.0,29.0,,1
4546,23700,82983.0,106877.0,DebtCon,Other,,0.0,0.0,177.01767442,2.0,24.0,40.995208218,0
115,4500,,77182.0,,,,,,,,,25.227252904,0
4369,22700,94601.0,99755.0,DebtCon,Other,3.0,0.0,0.0,129.56430076,0.0,16.0,37.969304541,1
3576,18800,96272.0,163250.0,DebtCon,Mgr,2.0,0.0,0.0,204.49258593,1.0,19.0,37.868355391,0
566,7500,,49804.0,,,,,,,,,12.391235037,0
5940,79900,18363.0,109675.0,HomeImp,,27.0,0.0,1.0,132.76672403,0.0,13.0,31.642335073,0
3260,17400,54161.0,75500.0,DebtCon,Office,4.0,0.0,0.0,23.333333333,5.0,11.0,,1
706,8100,28523.0,39816.0,DebtCon,Other,5.0,0.0,0.0,130.64393328,0.0,16.0,37.393526416,1
3614,19000,172108.0,195892.0,DebtCon,ProfExe,10.0,0.0,0.0,276.76334062,0.0,38.0,24.475689897,0
738,8200,13392.0,34254.0,DebtCon,Other,3.0,0.0,0.0,267.91864156,0.0,11.0,21.929990488,0
3249,17400,,48971.0,DebtCon,Other,,,,345.00991859,,17.0,32.474319466,0
1929,12700,79383.0,107590.0,DebtCon,Other,5.0,0.0,0.0,78.299273534,2.0,14.0,33.581116502,0
4602,24100,30951.0,58000.0,DebtCon,Mgr,11.0,0.0,4.0,36.5,0.0,12.0,,1
369,6300,65875.0,76000.0,DebtCon,Mgr,0.8,2.0,0.0,84.0,1.0,12.0,,1
326,6000,179397.0,200000.0,DebtCon,ProfExe,5.0,6.0,0.0,90.3,6.0,29.0,,1
3974,20800,97360.0,123854.0,HomeImp,Mgr,0.0,0.0,0.0,310.23181959,1.0,20.0,43.217416959,0
2135,13400,131524.0,148356.0,DebtCon,Other,4.0,1.0,0.0,110.74174156,2.0,29.0,48.340234737,1
1812,12300,79838.0,85209.0,DebtCon,ProfExe,8.0,0.0,0.0,173.83862388,0.0,11.0,37.824470796,0
5432,32000,33148.0,69965.0,DebtCon,ProfExe,13.0,2.0,4.0,112.51086544,3.0,27.0,36.021508666,1
4849,25400,61771.0,105880.0,DebtCon,Other,17.0,0.0,1.0,130.15042286,0.0,29.0,37.195249012,0
1796,12200,67474.0,88473.0,DebtCon,Other,2.0,0.0,0.0,234.77599668,3.0,26.0,29.097298793,0
2683,15300,57840.0,86903.0,DebtCon,Other,0.0,0.0,0.0,110.82722442,4.0,11.0,38.826177523,0
2617,15000,,68020.0,,,1.0,0.0,0.0,,0.0,0.0,1.920694367,0
1423,10800,61767.0,72668.0,DebtCon,ProfExe,15.0,0.0,0.0,228.98545319,3.0,32.0,37.91433471,0
3097,16800,87300.0,155500.0,DebtCon,Other,3.0,0.0,0.0,1154.6333333,0.0,0.0,,1
1108,9900,73804.0,97413.0,DebtCon,ProfExe,5.0,0.0,0.0,107.33302454,0.0,25.0,33.524879599,0
507,7100,54000.0,74800.0,DebtCon,Mgr,7.5,1.0,1.0,71.0,4.0,18.0,,1
3044,16500,36206.0,53040.0,HomeImp,Other,9.0,0.0,0.0,118.30137184,0.0,9.0,17.747783551,0
1880,12500,55000.0,75393.0,DebtCon,Other,0.75,0.0,1.0,113.03333333,1.0,16.0,,1
2463,14700,82967.0,114835.0,,,,,,,,,34.478073974,0
5440,32200,118793.0,171024.0,DebtCon,ProfExe,16.0,0.0,0.0,119.60347765,1.0,16.0,29.011327721,0
5085,27200,70730.0,93752.0,DebtCon,Office,8.0,0.0,0.0,165.91933287,0.0,20.0,36.170905486,0
860,8700,77930.0,80164.0,HomeImp,Other,20.0,0.0,0.0,350.52840986,1.0,47.0,29.6623601,0
1748,12000,48786.0,89800.0,HomeImp,ProfExe,29.9,0.0,5.0,220.13333333,1.0,16.0,,1
1439,11000,14046.0,34777.0,DebtCon,Other,5.0,0.0,0.0,256.63415201,0.0,11.0,22.447943315,0
3150,17000,60483.0,85015.0,HomeImp,ProfExe,4.0,0.0,0.0,116.52526509,0.0,12.0,27.29874318,0
3941,20600,48500.0,72000.0,DebtCon,Other,17.0,0.0,0.0,,0.0,0.0,,1
4970,26300,58369.0,88124.0,DebtCon,Other,7.0,0.0,0.0,234.22154725,1.0,20.0,37.158294824,0
3716,19600,33284.0,61824.0,DebtCon,Other,14.0,0.0,0.0,119.47307291,1.0,17.0,37.784523666,0
5203,28100,61000.0,99000.0,DebtCon,Mgr,7.0,0.0,1.0,129.16666667,1.0,31.0,,1
3088,16800,56979.0,90008.0,HomeImp,ProfExe,10.0,0.0,2.0,178.92995639,1.0,12.0,27.816420302,0
5674,40400,145423.0,203712.0,HomeImp,ProfExe,5.0,0.0,0.0,150.80439683,0.0,31.0,37.308013074,0
5048,26900,,35397.0,DebtCon,Other,7.0,0.0,,85.250840722,,13.0,20.837255468,0
2584,15000,89200.0,114750.0,DebtCon,ProfExe,11.0,0.0,0.0,114.6,0.0,27.0,,1
2188,13600,66754.0,80156.0,DebtCon,Other,5.0,0.0,0.0,238.62182004,3.0,26.0,31.552706969,0
3782,20000,13316.0,50150.0,DebtCon,Other,26.0,0.0,2.0,214.03333333,0.0,25.0,,0
4536,23700,57553.0,101656.0,HomeImp,ProfExe,19.0,0.0,0.0,648.32849259,0.0,23.0,22.84647896,0
5549,35200,234682.0,37079.0,DebtCon,Mgr,2.0,0.0,1.0,216.6666372,2.0,50.0,40.410051409,0
5422,31800,37100.0,74796.0,DebtCon,Other,10.0,,,109.77658256,,23.0,33.688866161,0
5160,27700,19300.0,39000.0,DebtCon,Mgr,12.0,3.0,0.0,212.06666667,0.0,46.0,,1
4721,25000,,62619.0,DebtCon,Other,26.0,0.0,0.0,112.96748332,0.0,8.0,21.263805377,0
2319,14000,85200.0,,HomeImp,Other,8.0,1.0,0.0,188.66666667,4.0,17.0,,1
4078,21300,74081.0,102810.0,DebtCon,Office,9.0,0.0,0.0,200.91114932,1.0,12.0,31.155585928,0
118,4500,,49044.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,11.652738796,0
641,7900,55383.0,70020.0,DebtCon,Other,12.0,2.0,0.0,80.778941503,10.0,8.0,44.858977324,1
652,8000,177683.0,251771.0,DebtCon,Sales,,0.0,0.0,138.51160087,0.0,22.0,39.735448824,0
4895,25700,43881.0,69954.0,DebtCon,Other,10.0,0.0,0.0,126.47306563,0.0,20.0,40.769061823,0
988,9300,106449.0,120066.0,DebtCon,Other,18.0,0.0,1.0,189.91991824,1.0,15.0,37.086455086,0
1815,12300,24552.0,48278.0,DebtCon,Other,0.0,0.0,0.0,171.07510456,0.0,16.0,29.299550944,1
195,5100,85583.0,115341.0,HomeImp,ProfExe,7.0,0.0,0.0,177.95825512,1.0,28.0,26.257970132,0
5344,30200,20956.0,39333.0,DebtCon,Other,0.0,1.0,0.0,73.391797524,0.0,7.0,13.495367368,0
2165,13500,40023.0,67357.0,DebtCon,Mgr,,,,,,,38.319425851,0
622,7800,45391.0,61743.0,DebtCon,Other,12.0,0.0,0.0,105.08759384,0.0,22.0,36.70541274,0
2966,16300,84480.0,101243.0,DebtCon,Office,30.0,,0.0,337.34230408,2.0,49.0,35.412870351,0
2822,15800,58100.0,83000.0,DebtCon,ProfExe,2.0,1.0,1.0,284.06666667,4.0,27.0,,1
4465,23300,81144.0,106102.0,DebtCon,Mgr,7.0,0.0,0.0,288.37273939,1.0,28.0,33.271413361,0
4890,25700,32039.0,54499.0,DebtCon,Other,15.0,0.0,0.0,114.8074121,2.0,24.0,31.142957048,0
4827,25300,139427.0,245988.0,HomeImp,ProfExe,28.0,0.0,0.0,366.11015141,1.0,18.0,36.27844415,0
2912,16000,69861.0,87086.0,DebtCon,Other,7.0,0.0,0.0,205.32804581,2.0,18.0,43.436334345,0
1313,10500,26000.0,39000.0,DebtCon,Other,9.0,,1.0,152.23333333,7.0,29.0,,0
2618,15000,27954.0,79333.0,HomeImp,Other,,0.0,0.0,256.0038054,1.0,49.0,42.581948931,0
4053,21200,62067.0,104579.0,HomeImp,Office,13.0,0.0,0.0,143.36452964,0.0,14.0,36.107667396,0
1137,10000,,49266.0,,,,,,,,,15.597290225,0
392,6400,9113.0,46351.0,HomeImp,Self,,0.0,0.0,202.25079583,0.0,11.0,45.114319388,0
433,6700,51855.0,58084.0,HomeImp,Office,21.0,0.0,0.0,193.75474567,0.0,19.0,19.549571698,0
1055,9700,45907.0,57507.0,DebtCon,Other,6.0,0.0,0.0,81.229448637,0.0,11.0,29.037574223,0
3647,19200,68902.0,98737.0,DebtCon,Office,1.0,0.0,0.0,166.81657408,4.0,19.0,33.035075976,0
914,9000,41153.0,51841.0,DebtCon,Office,10.0,0.0,0.0,210.28268954,0.0,23.0,32.424293056,0
3475,18300,68517.0,97151.0,HomeImp,ProfExe,7.0,0.0,0.0,77.521818836,0.0,15.0,32.004056088,0
946,9100,,74450.0,,,,,,,,,23.942516508,0
3258,17400,42876.0,66085.0,DebtCon,Mgr,26.0,0.0,0.0,281.57815248,1.0,16.0,38.027521678,0
1422,10800,42191.0,57224.0,DebtCon,Other,15.0,0.0,0.0,68.810826166,0.0,11.0,30.518229752,0
1861,12400,50573.0,84008.0,DebtCon,Other,15.0,1.0,0.0,76.042086926,0.0,7.0,41.027966747,1
1706,12000,102109.0,121229.0,DebtCon,,2.0,0.0,0.0,104.48259122,0.0,25.0,34.767288887,0
5426,31900,15150.0,61388.0,DebtCon,Other,1.0,0.0,0.0,101.85943871,1.0,5.0,37.816570803,0
2120,13300,38232.0,59482.0,DebtCon,Mgr,,,,,,,36.027104172,0
1705,12000,69796.0,93757.0,DebtCon,Office,16.0,0.0,1.0,91.432675908,0.0,8.0,24.459383678,0
5445,32300,14163.0,60626.0,DebtCon,Other,0.0,0.0,0.0,109.03108797,1.0,6.0,36.501086508,0
323,6000,14000.0,61493.0,HomeImp,Office,23.0,0.0,0.0,321.63333333,1.0,13.0,,0
1471,11000,116361.0,143318.0,DebtCon,ProfExe,15.0,,1.0,181.07079325,1.0,32.0,30.032845485,0
5827,50200,,85567.0,HomeImp,Other,,0.0,0.0,351.18565237,0.0,6.0,24.084565842,0
178,5000,10171.0,26809.0,HomeImp,Office,13.0,3.0,6.0,228.3,0.0,24.0,,1
2757,15500,46125.0,63276.0,DebtCon,Mgr,27.0,0.0,0.0,298.47641102,0.0,16.0,39.30720132,0
4186,21800,99753.0,128000.0,HomeImp,ProfExe,15.0,1.0,2.0,286.1,3.0,26.0,,1
1034,9500,,40000.0,HomeImp,Other,10.0,0.0,0.0,36.5,1.0,1.0,,1
4249,22100,132417.0,170643.0,DebtCon,ProfExe,4.0,0.0,0.0,180.03687676,0.0,37.0,21.236090456,0
2083,13100,59460.0,72387.0,HomeImp,Other,29.0,1.0,2.0,182.18178223,0.0,24.0,34.785132563,0
73,3800,,73189.0,,,,,,,,,22.253949156,0
3653,19200,96401.0,115545.0,DebtCon,ProfExe,7.0,0.0,0.0,128.71451378,1.0,20.0,22.187289994,0
705,8100,,56386.0,HomeImp,Other,11.0,1.0,0.0,294.60276683,2.0,12.0,32.385956174,0
4394,22900,64803.0,92258.0,DebtCon,Other,3.0,1.0,0.0,84.925881368,2.0,29.0,33.68409323,0
5475,33000,153000.0,164000.0,DebtCon,Office,9.0,0.0,0.0,117.66666667,4.0,32.0,,1
710,8200,39175.0,55848.0,HomeImp,Office,10.0,,,161.66158225,,18.0,24.200111438,0
1582,11500,70409.0,89099.0,DebtCon,ProfExe,9.0,0.0,0.0,169.40165199,0.0,11.0,40.174430056,0
371,6300,92659.0,117352.0,HomeImp,ProfExe,6.0,0.0,0.0,199.01192718,0.0,27.0,26.520049519,0
4149,21600,94477.0,135936.0,DebtCon,ProfExe,,0.0,0.0,205.01683542,0.0,20.0,26.800946168,0
5887,57000,38000.0,68000.0,DebtCon,Other,3.5,0.0,0.0,97.4,0.0,21.0,,0
1717,12000,46000.0,60200.0,DebtCon,Other,4.0,0.0,0.0,176.5,0.0,14.0,,0
5047,26900,74982.0,126972.0,DebtCon,Office,0.0,0.0,0.0,315.81891124,0.0,23.0,38.325989849,0
4876,25600,111000.0,153000.0,DebtCon,ProfExe,7.0,0.0,0.0,112.63333333,3.0,27.0,,0
3034,16500,43223.0,46925.0,DebtCon,Other,10.0,0.0,0.0,178.00238341,4.0,20.0,40.206333768,1
3270,17400,102228.0,115898.0,DebtCon,ProfExe,0.0,0.0,0.0,144.19816755,0.0,30.0,35.114150348,0
5926,70300,197761.0,294169.0,DebtCon,Self,9.0,0.0,0.0,212.23972489,2.0,24.0,28.907073332,0
2754,15500,28269.0,52822.0,HomeImp,Other,9.0,0.0,0.0,120.61092122,1.0,9.0,18.182891915,0
3670,19300,76807.0,103026.0,HomeImp,Mgr,13.0,0.0,0.0,169.24875269,0.0,27.0,34.876358722,0
1360,10600,80397.0,203341.0,HomeImp,Self,14.0,0.0,0.0,11.963733283,,7.0,18.732089739,0
1911,12600,32742.0,41299.0,DebtCon,Other,10.0,,1.0,170.40710644,7.0,29.0,37.802669594,0
2951,16200,71530.0,88569.0,DebtCon,Mgr,14.0,0.0,0.0,,0.0,1.0,35.886710153,1
3546,18600,96476.0,119780.0,DebtCon,Office,0.0,,2.0,264.15312468,0.0,29.0,40.805743364,0
2110,13300,67483.0,85454.0,DebtCon,ProfExe,16.0,0.0,2.0,335.98931518,1.0,14.0,30.37586285,1
3725,19700,32989.0,75950.0,DebtCon,ProfExe,9.0,0.0,0.0,283.1,0.0,19.0,,0
5270,28800,132019.0,168828.0,DebtCon,Mgr,0.0,0.0,0.0,231.28613401,1.0,24.0,35.490305671,0
4570,23900,95060.0,134567.0,DebtCon,ProfExe,,0.0,0.0,194.25100609,0.0,20.0,27.157061267,0
5357,30500,77246.0,121758.0,DebtCon,Mgr,10.0,0.0,0.0,79.21417248,0.0,34.0,26.521740538,0
3024,16500,67619.0,93500.0,HomeImp,ProfExe,8.0,0.0,0.0,82.166666667,0.0,16.0,,0
4973,26300,114956.0,147793.0,DebtCon,Office,3.0,,,296.56015445,2.0,35.0,43.807293163,0
4565,23900,,63096.0,DebtCon,Other,,0.0,0.0,313.80972585,0.0,19.0,37.513324048,0
4704,24800,64537.0,93212.0,DebtCon,ProfExe,7.0,1.0,1.0,120.35142038,4.0,25.0,34.686088674,0
3457,18200,63852.0,93356.0,DebtCon,Other,1.0,0.0,0.0,181.91176992,0.0,31.0,33.209409246,0
3615,19000,130291.0,168187.0,DebtCon,Office,3.0,0.0,0.0,140.68934288,0.0,20.0,24.788150207,0
5855,51600,38900.0,63292.0,DebtCon,Office,6.0,1.0,,182.52089639,1.0,15.0,32.823120645,0
3297,17600,39057.0,50933.0,DebtCon,ProfExe,6.0,0.0,0.0,239.20163009,1.0,35.0,39.301070716,0
4996,26500,,63918.0,DebtCon,Other,25.0,0.0,0.0,135.44094715,0.0,8.0,20.161387851,0
259,5600,53793.0,66379.0,HomeImp,Office,22.0,0.0,0.0,206.09913412,0.0,19.0,18.369540527,0
4033,21000,65205.0,86313.0,DebtCon,,4.0,0.0,0.0,99.369470346,0.0,15.0,40.143170748,0
266,5600,15275.0,47954.0,HomeImp,Self,,0.0,0.0,204.33524504,0.0,12.0,42.397769638,0
726,8200,120837.0,176244.0,DebtCon,Other,8.0,0.0,0.0,196.72416054,0.0,20.0,34.745743152,0
1844,12300,64265.0,90956.0,DebtCon,Other,10.0,0.0,1.0,233.15612479,0.0,32.0,32.908823864,1
2476,14800,49000.0,98900.0,HomeImp,Other,0.1,0.0,3.0,51.666666667,1.0,10.0,,0
5922,69000,197587.0,295551.0,DebtCon,Self,10.0,0.0,0.0,211.77639117,3.0,24.0,30.356856518,0
1709,12000,35721.0,52938.0,HomeImp,Other,23.0,0.0,1.0,125.928071,0.0,22.0,38.627024993,0
2066,13000,40996.0,58938.0,DebtCon,Mgr,,,,,,,35.809612733,0
1468,11000,122751.0,140000.0,DebtCon,Other,5.0,0.0,0.0,116.7,2.0,30.0,,1
4380,22800,39166.0,84407.0,DebtCon,ProfExe,11.0,0.0,0.0,276.12197299,0.0,19.0,38.968366525,0
892,8900,58839.0,81223.0,DebtCon,Office,4.0,0.0,0.0,102.24646959,2.0,15.0,26.206409952,0
2291,13900,85358.0,101401.0,DebtCon,Other,0.0,0.0,0.0,145.79410614,0.0,22.0,40.114411439,0
3575,18800,73396.0,137076.0,DebtCon,Office,18.0,0.0,1.0,163.59204517,4.0,20.0,40.375372412,1
3011,16500,52028.0,63745.0,DebtCon,Other,7.0,0.0,0.0,105.53037606,4.0,18.0,41.344845835,1
712,8200,101230.0,120087.0,HomeImp,Other,9.0,,,419.27296549,1.0,49.0,40.558271494,0
3422,18100,23590.0,215548.0,DebtCon,Mgr,10.0,7.0,2.0,136.5300202,10.0,41.0,33.272297524,1
623,7800,48200.0,59000.0,DebtCon,Other,23.0,0.0,0.0,274.96666667,3.0,29.0,,0
2482,14800,43983.0,60826.0,DebtCon,,4.0,1.0,1.0,113.89796663,1.0,9.0,27.108081708,0
1365,10600,56352.0,75277.0,DebtCon,Office,5.0,0.0,0.0,98.377278192,2.0,15.0,26.242394307,0
2184,13500,117604.0,136099.0,DebtCon,ProfExe,15.0,,0.0,188.26097281,1.0,32.0,31.63052886,0
5929,71200,196601.0,289430.0,DebtCon,Self,12.0,0.0,0.0,226.91430725,2.0,25.0,29.220351072,0
3469,18300,31427.0,60249.0,DebtCon,Other,16.0,0.0,0.0,110.55227739,0.0,18.0,40.00125599,0
5565,36100,94801.0,146627.0,DebtCon,Other,11.0,0.0,0.0,64.378792887,1.0,36.0,40.234871193,0
2374,14300,85478.0,113372.0,DebtCon,ProfExe,9.0,0.0,0.0,190.75304367,1.0,36.0,40.778142317,0
3879,20300,21281.0,90551.0,DebtCon,Other,22.0,0.0,0.0,219.08822376,2.0,41.0,37.15549756,0
1921,12600,76002.0,94236.0,DebtCon,Other,11.0,0.0,0.0,164.76230423,5.0,21.0,39.52570494,0
650,8000,82547.0,105361.0,DebtCon,ProfExe,24.0,0.0,0.0,52.59326412,2.0,13.0,32.160922592,0
1544,11300,40752.0,53683.0,HomeImp,Other,22.0,0.0,1.0,129.75806208,0.0,23.0,38.425881111,0
4649,24400,,28900.0,HomeImp,Other,24.0,0.0,0.0,81.166666667,2.0,15.0,,0
3711,19600,64000.0,90000.0,DebtCon,Mgr,9.0,0.0,0.0,195.8,2.0,19.0,,0
5459,32600,233216.0,38583.0,DebtCon,Mgr,4.0,0.0,1.0,226.14698877,2.0,49.0,40.222182864,0
3364,17900,72501.0,94488.0,DebtCon,Office,1.0,0.0,0.0,162.38956192,3.0,19.0,29.961189014,0
656,8000,47823.0,63000.0,DebtCon,Other,5.0,0.0,0.0,53.666666667,2.0,18.0,,1
2654,15200,137128.0,184660.0,DebtCon,Mgr,11.0,0.0,0.0,254.35602009,0.0,21.0,28.815035637,0
1837,12300,33061.0,46277.0,DebtCon,Other,8.0,,1.0,154.8992783,7.0,28.0,39.701782857,0
3862,20200,45088.0,65211.0,DebtCon,Office,10.0,0.0,2.0,118.56966954,1.0,22.0,43.454512149,0
1801,12200,206613.0,232176.0,HomeImp,ProfExe,10.0,0.0,1.0,237.31576972,0.0,22.0,30.689439205,0
